DRUG_NAME,ModelID,COSMIC_ID,CELL_LINE_NAME,TCGA_DESC,LN_IC50
MIRA-1,ACH-000270,1298136,HPAC,PAAD,7.471073
MIRA-1,ACH-000271,1331033,SU-DHL-10,DLBC,4.269194
MIRA-1,ACH-000273,905984,SF539,LGG,5.314592
MIRA-1,ACH-000276,749717,HCC38,BRCA,6.161872
MIRA-1,ACH-000277,907045,HCC1419,BRCA,3.810908
MIRA-1,ACH-000281,1298218,KP-2,PAAD,6.687806
MIRA-1,ACH-000282,908475,NCI-H1755,LUAD,5.964879
MIRA-1,ACH-000287,1330982,NU-DUL-1,DLBC,1.65282
MIRA-1,ACH-000288,905951,BT-549,BRCA,6.576564
MIRA-1,ACH-000290,688013,NCI-H209,SCLC,5.253785
MIRA-1,ACH-000291,1240197,OV-90,OV,6.414536
MIRA-1,ACH-000292,1240192,NCI-H841,SCLC,4.989199
MIRA-1,ACH-000293,924187,KLE,UCEC,7.166934
MIRA-1,ACH-000294,1323913,NB4,LAML,3.53055
MIRA-1,ACH-000295,906855,EM-2,LCML,3.655147
MIRA-1,ACH-000298,688011,NCI-H2029,SCLC,5.478922
MIRA-1,ACH-000301,907783,LAMA-84,LCML,4.0708
MIRA-1,ACH-000303,908445,SNU-5,STAD,5.698987
MIRA-1,ACH-000304,909784,WM-115,SKCM,5.499068
MIRA-1,ACH-000305,753555,EC-GI-10,ESCA,5.241525
MIRA-1,ACH-000308,911905,EFO-21,OV,8.036462
MIRA-1,ACH-000309,909721,SK-LU-1,LUAD,6.515109
MIRA-1,ACH-000311,722046,NCI-H2122,LUAD,4.921822
MIRA-1,ACH-000315,907274,KARPAS-422,DLBC,5.399458
MIRA-1,ACH-000318,753622,TE-10,ESCA,5.267039
MIRA-1,ACH-000319,908150,MPP-89,MESO,5.498801
MIRA-1,ACH-000320,910546,PSN1,PAAD,6.310353
MIRA-1,ACH-000322,907067,HT-144,SKCM,5.072826
MIRA-1,ACH-000323,687561,42-MG-BA,GBM,5.020687
MIRA-1,ACH-000326,1327771,JURL-MK1,LCML,2.967081
MIRA-1,ACH-000330,906851,EFM-19,BRCA,5.983037
MIRA-1,ACH-000332,909904,YAPC,PAAD,7.394527
MIRA-1,ACH-000334,906832,DB,DLBC,5.105968
MIRA-1,ACH-000335,908152,MSTO-211H,MESO,4.747873
MIRA-1,ACH-000336,1290455,OCI-AML3,LAML,5.006139
MIRA-1,ACH-000337,1240190,NCI-H3122,LUAD,5.776433
MIRA-1,ACH-000338,905965,SR,UNCLASSIFIED,3.800281
MIRA-1,ACH-000341,688087,SK-N-FI,NB,4.748465
MIRA-1,ACH-000343,905944,NCI-H522,LUAD,5.20653
MIRA-1,ACH-000345,924189,KP-N-RT-BM-1,NB,5.79804
MIRA-1,ACH-000346,907270,JVM-3,CLL,4.352085
MIRA-1,ACH-000347,1298534,QGP-1,UNCLASSIFIED,6.34525
MIRA-1,ACH-000348,910903,RPMI-7951,SKCM,3.054548
MIRA-1,ACH-000349,1303900,HCC1500,BRCA,4.985221
MIRA-1,ACH-000350,910689,COLO-678,COREAD,9.159444
MIRA-1,ACH-000351,908138,MKN1,UNCLASSIFIED,6.488244
MIRA-1,ACH-000352,1290905,HCC1428,BRCA,7.004923
MIRA-1,ACH-000353,753614,TE-15,ESCA,4.938925
MIRA-1,ACH-000354,753624,CAPAN-1,PAAD,6.331371
MIRA-1,ACH-000355,688031,NCI-H82,SCLC,3.702322
MIRA-1,ACH-000356,925340,MKN45,STAD,6.51797
MIRA-1,ACH-000357,1327765,JEKO-1,DLBC,1.781359
MIRA-1,ACH-000358,688027,NCI-H69,SCLC,4.937915
MIRA-1,ACH-000359,908131,MG-63,UNCLASSIFIED,6.105672
MIRA-1,ACH-000360,908442,NCI-H508,COREAD,5.719113
MIRA-1,ACH-000361,909719,SK-HEP-1,LIHC,4.650673
MIRA-1,ACH-000362,1330947,MOLM-13,LAML,2.909175
MIRA-1,ACH-000363,753612,SK-MM-2,MM,6.015819
MIRA-1,ACH-000364,909776,U-2-OS,UNCLASSIFIED,6.234942
MIRA-1,ACH-000365,1331035,SU-DHL-4,DLBC,4.136124
MIRA-1,ACH-000366,688086,SK-N-DZ,NB,5.143147
MIRA-1,ACH-000367,905941,NCI-H226,LUSC,7.409592
MIRA-1,ACH-000369,1330948,MOLM-16,LAML,4.758671
MIRA-1,ACH-000371,910861,RL,DLBC,3.309406
MIRA-1,ACH-000372,909251,P12-ICHIKAWA,ALL,0.796549
MIRA-1,ACH-000373,909722,SKM-1,UNCLASSIFIED,2.566143
MIRA-1,ACH-000374,749710,HCC1143,BRCA,6.634596
MIRA-1,ACH-000375,907298,G-402,UNCLASSIFIED,4.904327
MIRA-1,ACH-000376,905985,SF295,GBM,4.548116
MIRA-1,ACH-000378,1240191,NCI-H647,UNCLASSIFIED,5.753431
MIRA-1,ACH-000379,1298350,NCI-H1781,LUAD,5.903119
MIRA-1,ACH-000380,907281,KMS-12-BM,MM,3.788104
MIRA-1,ACH-000381,909761,T84,COREAD,5.484699
MIRA-1,ACH-000383,910549,OE33,ESCA,6.61752
MIRA-1,ACH-000384,687457,SW780,BLCA,5.869924
MIRA-1,ACH-000386,907278,KG-1,LAML,4.592764
MIRA-1,ACH-000389,907042,H4,LGG,5.408086
MIRA-1,ACH-000391,908134,MHH-ES-1,UNCLASSIFIED,5.976186
MIRA-1,ACH-000392,687777,Calu-3,LUAD,6.550984
MIRA-1,ACH-000394,908480,NCI-H2081,SCLC,5.394222
MIRA-1,ACH-000395,908443,NCI-H520,LUSC,5.375712
MIRA-1,ACH-000396,753566,J82,BLCA,6.192299
MIRA-1,ACH-000399,908481,NCI-H2196,SCLC,5.888248
MIRA-1,ACH-000400,909718,SK-CO-1,COREAD,5.311962
MIRA-1,ACH-000401,906813,COLO-800,SKCM,5.630015
MIRA-1,ACH-000403,908457,NCI-H747,COREAD,7.343313
MIRA-1,ACH-000408,735784,TE-5,ESCA,6.051005
MIRA-1,ACH-000410,909707,Saos-2,UNCLASSIFIED,5.851787
MIRA-1,ACH-000411,910922,769-P,KIRC,4.892162
MIRA-1,ACH-000414,1240185,NCI-H1944,LUAD,6.079015
MIRA-1,ACH-000416,910399,NCI-H838,LUAD,5.457091
MIRA-1,ACH-000417,925347,PANC-08-13,PAAD,6.106063
MIRA-1,ACH-000420,909738,SNU-449,LIHC,6.046683
MIRA-1,ACH-000421,909755,SW837,COREAD,6.546641
MIRA-1,ACH-000423,909724,SK-MEL-3,SKCM,5.117329
MIRA-1,ACH-000424,1240221,TC-71,UNCLASSIFIED,5.077394
MIRA-1,ACH-000425,905976,UACC-62,SKCM,4.541317
MIRA-1,ACH-000427,908461,NCI-N87,STAD,6.148484
MIRA-1,ACH-000428,905981,U031,KIRC,5.372905
MIRA-1,ACH-000429,910920,A704,KIRC,6.003167
MIRA-1,ACH-000430,909774,TYK-nu,UNCLASSIFIED,6.390521
MIRA-1,ACH-000431,688006,NCI-H1694,SCLC,5.692825
MIRA-1,ACH-000432,910710,BV-173,LCML,2.943662
MIRA-1,ACH-000433,905963,CAKI-1,KIRC,4.56181
MIRA-1,ACH-000434,1240184,NCI-H1915,UNCLASSIFIED,5.598277
MIRA-1,ACH-000437,909745,SW1088,GBM,6.682247
MIRA-1,ACH-000438,724863,LU-65,UNCLASSIFIED,5.576444
MIRA-1,ACH-000439,1330942,ME-1,LAML,5.094128
MIRA-1,ACH-000440,910703,CA46,UNCLASSIFIED,2.383864
MIRA-1,ACH-000441,909713,SH-4,SKCM,5.711229
MIRA-1,ACH-000442,1298538,RERF-LC-Sq1,LUSC,5.959945
MIRA-1,ACH-000443,1240199,OVKATE,OV,8.709081
MIRA-1,ACH-000447,687816,NCI-H2228,LUAD,7.047003
MIRA-1,ACH-000448,908473,NCI-H1666,LUAD,7.068658
MIRA-1,ACH-000449,908127,MES-SA,UNCLASSIFIED,5.839771
MIRA-1,ACH-000450,908124,MEL-HO,SKCM,5.580735
MIRA-1,ACH-000451,687812,NCI-H2085,LUAD,5.564548
MIRA-1,ACH-000452,753623,TE-8,ESCA,6.337571
MIRA-1,ACH-000456,924104,B-CPAP,THCA,4.857699
MIRA-1,ACH-000457,910952,CAL-54,KIRC,5.602645
MIRA-1,ACH-000463,905943,NCI-H460,UNCLASSIFIED,4.831134
MIRA-1,ACH-000464,910943,CAS-1,GBM,6.760898
MIRA-1,ACH-000465,909723,SK-MEL-1,SKCM,5.106589
MIRA-1,ACH-000469,909905,YH-13,GBM,4.93296
MIRA-1,ACH-000470,909748,SW1463,COREAD,6.025318
MIRA-1,ACH-000472,753562,HSC-2,HNSC,4.952892
MIRA-1,ACH-000473,909704,RT-112,BLCA,5.070763
MIRA-1,ACH-000475,1298146,huH-1,LIHC,5.527243
MIRA-1,ACH-000476,1240158,JHH-4,LIHC,6.536636
MIRA-1,ACH-000478,909736,SNU-387,LIHC,5.259886
MIRA-1,ACH-000480,907071,HuH-7,LIHC,5.56724
MIRA-1,ACH-000481,687815,NCI-H2170,LUSC,5.239855
MIRA-1,ACH-000482,1298537,RERF-LC-KJ,LUAD,5.203808
MIRA-1,ACH-000484,1240224,VMRC-RCW,KIRC,6.391688
MIRA-1,ACH-000486,907312,KU-19-19,BLCA,5.276727
MIRA-1,ACH-000488,946354,TE-11,ESCA,4.791242
MIRA-1,ACH-000489,909746,SW1116,COREAD,6.75964
MIRA-1,ACH-000491,908458,NCI-H716,COREAD,6.554713
MIRA-1,ACH-000493,909737,SNU-423,LIHC,5.240126
MIRA-1,ACH-000496,724868,NCI-H1792,LUAD,4.413704
MIRA-1,ACH-000501,907792,LS-123,COREAD,6.749148
MIRA-1,ACH-000504,905982,SNB75,GBM,5.313544
MIRA-1,ACH-000505,1298539,RKN,UNCLASSIFIED,5.730531
MIRA-1,ACH-000506,910899,NCI-H146,SCLC,5.763363
MIRA-1,ACH-000508,906808,COR-L88,SCLC,4.11053
MIRA-1,ACH-000510,724831,NCI-H1299,UNCLASSIFIED,5.897817
MIRA-1,ACH-000514,687997,NCI-H1092,SCLC,6.675683
MIRA-1,ACH-000515,1303901,HCC-33,SCLC,3.994923
MIRA-1,ACH-000516,1290765,CAL-78,UNCLASSIFIED,5.589891
MIRA-1,ACH-000518,753541,CAL-33,HNSC,5.269287
MIRA-1,ACH-000521,722045,NCI-H2030,LUAD,4.90916
MIRA-1,ACH-000522,724838,UM-UC-3,BLCA,5.442691
MIRA-1,ACH-000524,909975,KURAMOCHI,UNCLASSIFIED,6.586582
MIRA-1,ACH-000525,688015,NCI-H2171,SCLC,4.329638
MIRA-1,ACH-000527,1240198,OVISE,OV,5.304318
MIRA-1,ACH-000528,906791,ABC-1,LUAD,5.910819
MIRA-1,ACH-000530,687983,DMS-114,SCLC,5.762963
MIRA-1,ACH-000532,1660035,SNU-61,COREAD,6.362082
MIRA-1,ACH-000534,1331050,WSU-DLCL2,DLBC,2.920379
MIRA-1,ACH-000535,906693,BxPC-3,PAAD,5.584038
MIRA-1,ACH-000536,906801,BT-20,BRCA,5.026403
MIRA-1,ACH-000538,907073,HuTu-80,UNCLASSIFIED,4.630483
MIRA-1,ACH-000544,1298359,OE21,ESCA,6.20648
MIRA-1,ACH-000546,907062,HSC-4,HNSC,5.990546
MIRA-1,ACH-000547,907065,HT-1197,BLCA,6.096182
MIRA-1,ACH-000548,753535,BHY,HNSC,4.55015
MIRA-1,ACH-000551,905940,K-562,LCML,5.58531
MIRA-1,ACH-000552,905939,HT-29,COREAD,6.312549
MIRA-1,ACH-000554,909778,UACC-893,BRCA,5.620633
MIRA-1,ACH-000555,905948,A498,KIRC,6.402852
MIRA-1,ACH-000556,930297,SiHa,CESC,6.076641
MIRA-1,ACH-000558,687563,A172,GBM,4.92742
MIRA-1,ACH-000559,1240182,NCI-H1836,SCLC,6.466889
MIRA-1,ACH-000560,906848,ECC10,UNCLASSIFIED,5.303014
MIRA-1,ACH-000561,1299064,T-T,ESCA,5.301101
MIRA-1,ACH-000562,1290908,HCC-78,LUAD,6.180373
MIRA-1,ACH-000563,753554,EBC-1,LUSC,6.263098
MIRA-1,ACH-000565,909263,RCM-1,COREAD,6.909618
MIRA-1,ACH-000566,909749,SW1710,BLCA,5.741477
MIRA-1,ACH-000567,910906,ST486,UNCLASSIFIED,3.382106
MIRA-1,ACH-000568,910910,UACC-812,BRCA,5.508146
MIRA-1,ACH-000569,907173,IST-MES1,MESO,6.290693
MIRA-1,ACH-000570,687592,YKG-1,GBM,5.560574
MIRA-1,ACH-000571,687586,T98G,GBM,5.240248
MIRA-1,ACH-000572,906865,G-361,SKCM,5.331764
MIRA-1,ACH-000573,1240172,MDA-MB-436,BRCA,6.706856
MIRA-1,ACH-000574,1240129,FU-OV-1,OV,6.405714
MIRA-1,ACH-000577,1240157,JHH-2,LIHC,6.359012
MIRA-1,ACH-000579,905977,UACC-257,SKCM,6.463178
MIRA-1,ACH-000580,906830,C32,SKCM,6.603409
MIRA-1,ACH-000581,908446,SNU-16,STAD,4.046291
MIRA-1,ACH-000583,907799,MC116,DLBC,3.970648
MIRA-1,ACH-000584,1480359,JHOS-4,OV,4.307758
MIRA-1,ACH-000585,753556,EPLC-272H,LUSC,5.685138
MIRA-1,ACH-000586,1330972,NCI-H1876,SCLC,3.438358
MIRA-1,ACH-000587,924244,NCI-H1975,LUAD,6.358
MIRA-1,ACH-000589,687794,NCI-H1437,LUAD,5.155049
MIRA-1,ACH-000595,1240169,LN-229,GBM,6.024855
MIRA-1,ACH-000596,946361,LCLC-97TM1,UNCLASSIFIED,4.956271
MIRA-1,ACH-000599,1298526,PA-TU-8902,PAAD,7.377166
MIRA-1,ACH-000601,724870,MIA-PaCa-2,PAAD,5.512029
MIRA-1,ACH-000603,753534,BEN,UNCLASSIFIED,5.772719
MIRA-1,ACH-000605,946355,TE-6,ESCA,5.921915
MIRA-1,ACH-000607,1240166,KYM-1,UNCLASSIFIED,5.309113
MIRA-1,ACH-000609,909712,SF126,GBM,5.341932
MIRA-1,ACH-000610,688018,NCI-H2227,SCLC,6.291739
MIRA-1,ACH-000611,1331037,SU-DHL-6,DLBC,3.622543
MIRA-1,ACH-000613,907060,HOS,UNCLASSIFIED,5.274187
MIRA-1,ACH-000614,909706,RVH-421,SKCM,5.869303
MIRA-1,ACH-000615,905954,SK-MEL-28,SKCM,5.892071
MIRA-1,ACH-000616,1240151,Hs-746T,STAD,6.789118
MIRA-1,ACH-000617,905990,OVCAR-4,OV,5.228236
MIRA-1,ACH-000619,1240207,PE-CA-PJ15,HNSC,5.293061
MIRA-1,ACH-000620,1298151,JHH-1,LIHC,6.093927
MIRA-1,ACH-000621,925338,MDA-MB-157,BRCA,5.591095
MIRA-1,ACH-000622,907282,KNS-42,LGG,5.29066
MIRA-1,ACH-000624,907047,HCC1806,UNCLASSIFIED,5.022523
MIRA-1,ACH-000625,1240147,Hep3B2-1-7,LIHC,3.612883
MIRA-1,ACH-000626,753615,U-266,MM,4.302102
MIRA-1,ACH-000627,753586,LCLC-103H,UNCLASSIFIED,5.535802
MIRA-1,ACH-000628,908459,NCI-H596,UNCLASSIFIED,6.528716
MIRA-1,ACH-000631,907313,KS-1,GBM,4.8389
MIRA-1,ACH-000633,1290806,FU97,STAD,5.414026
MIRA-1,ACH-000636,909702,RPMI-8402,ALL,1.797905
MIRA-1,ACH-000637,753575,KYSE-520,ESCA,7.929913
MIRA-1,ACH-000638,908460,NCI-H441,LUAD,7.605351
MIRA-1,ACH-000639,1240189,NCI-H211,SCLC,3.898826
MIRA-1,ACH-000640,909727,SK-MEL-31,SKCM,6.10337
MIRA-1,ACH-000643,1290922,HDQ-P1,BRCA,5.351569
MIRA-1,ACH-000644,687448,COLO-829,SKCM,6.742841
MIRA-1,ACH-000647,753621,TE-1,ESCA,6.392657
MIRA-1,ACH-000648,908470,NCI-H28,MESO,7.011379
MIRA-1,ACH-000649,905947,786-0,KIRC,5.6068
MIRA-1,ACH-000650,1240153,IGR-37,SKCM,5.474005
MIRA-1,ACH-000651,905962,SW620,COREAD,6.574422
MIRA-1,ACH-000652,1240219,SUIT-2,PAAD,7.126829
MIRA-1,ACH-000653,1327766,JJN-3,MM,3.108543
MIRA-1,ACH-000654,909262,Raji,UNCLASSIFIED,4.536195
MIRA-1,ACH-000655,905986,SF268,GBM,6.298391
MIRA-1,ACH-000656,1331038,SU-DHL-8,DLBC,4.365586
MIRA-1,ACH-000657,906804,A2780,UNCLASSIFIED,5.683141
MIRA-1,ACH-000660,1331036,SU-DHL-5,DLBC,1.58461
MIRA-1,ACH-000662,687780,COR-L23,UNCLASSIFIED,5.674969
MIRA-1,ACH-000663,1298365,OVTOKO,OV,6.61592
MIRA-1,ACH-000664,909742,SU-DHL-1,UNCLASSIFIED,3.352866
MIRA-1,ACH-000665,909728,SK-MES-1,LUSC,6.274505
MIRA-1,ACH-000666,724866,NCI-H1355,LUAD,6.668418
MIRA-1,ACH-000667,1240145,HCC-44,LUAD,5.844766
MIRA-1,ACH-000668,907048,HCC70,BRCA,4.582542
MIRA-1,ACH-000670,713880,SBC-5,SCLC,5.033304
MIRA-1,ACH-000672,910779,IA-LM,UNCLASSIFIED,5.366818
MIRA-1,ACH-000674,1298357,NUGC-4,STAD,6.750219
MIRA-1,ACH-000675,722058,NCI-H1734,LUAD,3.943451
MIRA-1,ACH-000677,724878,SW1573,LUAD,6.884855
MIRA-1,ACH-000678,924250,MKN7,STAD,5.431547
MIRA-1,ACH-000679,910079,OE19,ESCA,6.420704
MIRA-1,ACH-000680,909757,SW948,COREAD,6.308325
MIRA-1,ACH-000681,905949,A549,LUAD,6.537245
MIRA-1,ACH-000684,1298168,KMRC-1,KIRC,6.069723
MIRA-1,ACH-000688,1480360,OV-7,OV,4.923163
MIRA-1,ACH-000691,749715,HCC2157,BRCA,3.773118
MIRA-1,ACH-000693,907318,KYSE-180,ESCA,5.373535
MIRA-1,ACH-000694,946353,TE-9,ESCA,5.752917
MIRA-1,ACH-000696,905991,OVCAR-8,OV,4.888684
MIRA-1,ACH-000697,910935,A3-KAW,DLBC,1.50507
MIRA-1,ACH-000698,907295,DMS-53,SCLC,6.021597
MIRA-1,ACH-000699,749712,HCC1395,BRCA,6.163809
MIRA-1,ACH-000702,1330935,L-1236,UNCLASSIFIED,4.158198
MIRA-1,ACH-000703,753551,DMS-79,SCLC,5.34723
MIRA-1,ACH-000704,910548,OAW-42,OV,6.175363
MIRA-1,ACH-000706,905970,EKVX,LUAD,6.851079
MIRA-1,ACH-000708,1659929,SNU-283,,5.125821
MIRA-1,ACH-000711,1298157,JIMT-1,BRCA,5.391731
MIRA-1,ACH-000713,906825,Caov-3,OV,5.455442
MIRA-1,ACH-000714,1659817,KMS-11,MM,4.068825
MIRA-1,ACH-000716,1240223,TT2609-C02,THCA,7.617229
MIRA-1,ACH-000717,906817,COLO-680N,ESCA,6.784877
MIRA-1,ACH-000718,724874,NCI-H2291,LUAD,6.555333
MIRA-1,ACH-000719,909699,RMG-I,UNCLASSIFIED,7.524245
MIRA-1,ACH-000720,687459,TCCSUP,BLCA,6.117265
MIRA-1,ACH-000722,910905,SNU-C1,COREAD,6.515504
MIRA-1,ACH-000724,907066,HT-1376,BLCA,6.447709
MIRA-1,ACH-000727,1330973,NCI-H2066,SCLC,6.641362
MIRA-1,ACH-000729,688010,NCI-H1963,SCLC,5.383348
MIRA-1,ACH-000730,905956,SK-MEL-5,SKCM,5.448842
MIRA-1,ACH-000733,687807,NCI-H1838,LUAD,6.639318
MIRA-1,ACH-000738,687568,GB-1,GBM,4.63219
MIRA-1,ACH-000740,906794,A253,UNCLASSIFIED,5.586225
MIRA-1,ACH-000743,1297439,COR-L95,SCLC,3.883855
MIRA-1,ACH-000744,687798,NCI-H1623,LUAD,6.270636
MIRA-1,ACH-000745,1330950,MOLP-8,MM,3.814953
MIRA-1,ACH-000747,908474,NCI-H1703,UNCLASSIFIED,5.355674
MIRA-1,ACH-000748,909717,SJSA-1,UNCLASSIFIED,5.884733
MIRA-1,ACH-000749,687985,DMS-273,SCLC,4.149681
MIRA-1,ACH-000750,905974,LOXIMVI,SKCM,4.642587
MIRA-1,ACH-000751,1330985,OCI-M1,LAML,3.519057
MIRA-1,ACH-000752,1240186,NCI-H196,SCLC,6.142971
MIRA-1,ACH-000754,907322,L-428,UNCLASSIFIED,4.613715
MIRA-1,ACH-000755,749716,HCC2218,BRCA,5.076682
MIRA-1,ACH-000756,906871,GI-1,LGG,5.01913
MIRA-1,ACH-000757,910851,A427,UNCLASSIFIED,4.342313
MIRA-1,ACH-000759,908120,MDA-MB-175-VII,BRCA,7.481888
MIRA-1,ACH-000763,1659818,MM1S,MM,3.919367
MIRA-1,ACH-000766,687799,NCI-H1648,LUAD,5.470112
MIRA-1,ACH-000767,688025,NCI-H526,SCLC,4.768643
MIRA-1,ACH-000768,905960,MDA-MB-231,BRCA,5.416681
MIRA-1,ACH-000769,687787,LK-2,LUSC,5.495719
MIRA-1,ACH-000770,909253,P31-FUJ,LAML,4.746879
MIRA-1,ACH-000772,924248,TE-441-T,UNCLASSIFIED,4.975513
MIRA-1,ACH-000775,724855,NCI-H727,UNCLASSIFIED,5.973236
MIRA-1,ACH-000776,909248,ONS-76,MB,6.132026
MIRA-1,ACH-000778,907061,HSC-3,HNSC,5.292023
MIRA-1,ACH-000780,908468,NCI-H1105,SCLC,5.768078
MIRA-1,ACH-000781,1240187,NCI-H2023,LUAD,6.136909
MIRA-1,ACH-000783,946382,CAMA-1,BRCA,5.328824
MIRA-1,ACH-000784,753576,KYSE-70,ESCA,7.209377
MIRA-1,ACH-000786,906831,Daudi,UNCLASSIFIED,4.990241
MIRA-1,ACH-000787,753592,LXF-289,LUAD,5.144763
MIRA-1,ACH-000788,906792,A2058,SKCM,5.15589
MIRA-1,ACH-000789,925341,NCI-H810,UNCLASSIFIED,5.700137
MIRA-1,ACH-000790,724872,SHP-77,SCLC,4.948758
MIRA-1,ACH-000792,910698,BFTC-909,KIRC,4.685459
MIRA-1,ACH-000793,907276,KATOIII,STAD,6.900512
MIRA-1,ACH-000794,1240121,BICR22,HNSC,5.258647
MIRA-1,ACH-000795,908146,MOLT-13,ALL,4.156877
MIRA-1,ACH-000800,688023,NCI-H446,SCLC,5.196028
MIRA-1,ACH-000802,910926,BFTC-905,BLCA,3.100111
MIRA-1,ACH-000803,910692,COLO-668,SCLC,4.606753
MIRA-1,ACH-000804,949179,NB1,NB,6.303154
MIRA-1,ACH-000805,906818,COLO-679,SKCM,6.104193
MIRA-1,ACH-000806,907323,L-540,UNCLASSIFIED,5.221974
MIRA-1,ACH-000809,753574,KYSE-410,ESCA,6.694567
MIRA-1,ACH-000810,909726,SK-MEL-30,SKCM,5.876926
MIRA-1,ACH-000811,905959,SK-OV-3,OV,6.977471
MIRA-1,ACH-000812,1240125,COLO-783,SKCM,4.008121
MIRA-1,ACH-000814,1298144,Hs-939-T,SKCM,5.924693
MIRA-1,ACH-000815,909976,KM-H2,UNCLASSIFIED,5.213906
MIRA-1,ACH-000816,908483,NCI-H524,SCLC,4.793418
MIRA-1,ACH-000817,905964,RPMI-8226,MM,4.443461
MIRA-1,ACH-000818,949093,BT-483,BRCA,7.579055
MIRA-1,ACH-000819,1240168,LN-18,GBM,4.85266
MIRA-1,ACH-000821,1297447,EJM,MM,4.15997
MIRA-1,ACH-000822,909725,SK-MEL-24,SKCM,5.815803
MIRA-1,ACH-000823,753573,KYSE-140,ESCA,5.179303
MIRA-1,ACH-000824,907321,KYSE-510,ESCA,5.028634
MIRA-1,ACH-000825,905973,HOP-92,UNCLASSIFIED,6.514933
MIRA-1,ACH-000826,753540,CAL-12T,UNCLASSIFIED,4.999628
MIRA-1,ACH-000827,1299081,WM793B,SKCM,4.041109
MIRA-1,ACH-000828,909907,ZR-75-30,BRCA,5.918259
MIRA-1,ACH-000830,908469,NCI-H1436,SCLC,4.217603
MIRA-1,ACH-000832,910916,CAL-27,HNSC,5.619307
MIRA-1,ACH-000835,906999,GCT,UNCLASSIFIED,6.088337
MIRA-1,ACH-000838,1295741,AMO-1,MM,2.343603
MIRA-1,ACH-000840,1240144,HCC-366,UNCLASSIFIED,5.784868
MIRA-1,ACH-000841,724834,NCI-H2087,LUAD,6.535363
MIRA-1,ACH-000843,1240142,HARA,LUSC,5.386288
MIRA-1,ACH-000846,906863,FADU,HNSC,5.170908
MIRA-1,ACH-000847,907055,HGC-27,STAD,4.893938
MIRA-1,ACH-000848,1240160,JHH-7,LIHC,6.080092
MIRA-1,ACH-000849,908123,MDA-MB-468,BRCA,5.783664
MIRA-1,ACH-000852,1298347,NCI-H1435,LUAD,4.334533
MIRA-1,ACH-000853,687829,NCI-H661,UNCLASSIFIED,5.286245
MIRA-1,ACH-000855,907317,KYSE-150,ESCA,5.119459
MIRA-1,ACH-000856,910927,CAL-51,BRCA,5.708403
MIRA-1,ACH-000857,910852,CAL-85-1,BRCA,5.315759
MIRA-1,ACH-000858,753569,KNS-62,LUSC,6.080552
MIRA-1,ACH-000859,749709,HCC1954,BRCA,5.524208
MIRA-1,ACH-000860,908465,NCI-H358,LUAD,6.474154
MIRA-1,ACH-000861,905972,HOP-62,LUAD,6.47232
MIRA-1,ACH-000863,906835,DBTRG-05MG,GBM,7.83162
MIRA-1,ACH-000864,910691,COLO-684,UCEC,5.438473
MIRA-1,ACH-000865,907320,KYSE-450,ESCA,6.161238
MIRA-1,ACH-000866,687995,NCI-H1048,SCLC,5.668533
MIRA-1,ACH-000867,687596,ChaGo-K-1,UNCLASSIFIED,4.257027
MIRA-1,ACH-000869,1298348,NCI-H1568,LUAD,7.305736
MIRA-1,ACH-000871,753605,NCI-H510A,SCLC,4.724885
MIRA-1,ACH-000873,907319,KYSE-270,ESCA,5.404574
MIRA-1,ACH-000874,909703,RS4-11,ALL,3.848342
MIRA-1,ACH-000875,687820,NCI-H2347,LUAD,7.572684
MIRA-1,ACH-000876,924240,MDA-MB-415,BRCA,4.100623
MIRA-1,ACH-000878,1240143,HCC-15,LUSC,5.339525
MIRA-1,ACH-000879,908130,MFE-296,UCEC,5.428364
MIRA-1,ACH-000880,906790,AGS,STAD,5.026277
MIRA-1,ACH-000881,908125,MEL-JUSO,SKCM,5.573811
MIRA-1,ACH-000882,907169,IGR-1,SKCM,5.746465
MIRA-1,ACH-000883,909750,SW1783,LGG,4.238133
MIRA-1,ACH-000885,1240222,TOV-21G,OV,4.573616
MIRA-1,ACH-000886,724873,NCI-H2009,LUAD,5.370314
MIRA-1,ACH-000888,908463,NCI-H1793,LUAD,7.394464
MIRA-1,ACH-000890,1299062,SW1271,SCLC,7.173548
MIRA-1,ACH-000892,753600,NCI-H1563,LUAD,6.162431
MIRA-1,ACH-000893,910900,NCI-H1651,LUAD,5.206081
MIRA-1,ACH-000894,1240183,NCI-H1869,LUSC,5.230821
MIRA-1,ACH-000896,906797,647-V,BLCA,5.699068
MIRA-1,ACH-000900,905942,NCI-H23,LUAD,5.564707
MIRA-1,ACH-000902,924106,CAL-148,BRCA,4.619
MIRA-1,ACH-000903,906864,FTC-133,THCA,6.043252
MIRA-1,ACH-000905,687452,5637,BLCA,6.051009
MIRA-1,ACH-000906,1240128,ES-2,UNCLASSIFIED,5.579878
MIRA-1,ACH-000910,908122,MDA-MB-453,BRCA,5.028931
MIRA-1,ACH-000911,908455,NUGC-3,STAD,6.112627
MIRA-1,ACH-000913,907000,ESS-1,UNCLASSIFIED,3.991499
MIRA-1,ACH-000914,907063,HT,DLBC,3.688707
MIRA-1,ACH-000915,907171,IPC-298,SKCM,5.28332
MIRA-1,ACH-000916,908472,NCI-H1573,LUAD,5.885951
MIRA-1,ACH-000917,1503371,TE-4,ESCA,5.394932
MIRA-1,ACH-000918,908147,MOLT-16,ALL,2.552002
